Label_1,Label_2,Distance
45,44,0.866025
46,5,0.866025
46,7,0.866025
46,13,0.866025
46,15,0.866025
46,37,0.866025
46,39,0.866025
46,45,0.866025
47,40,0.866025
47,46,0.866025
48,9,0.866025
48,15,0.866025
48,17,0.866025
48,23,0.866025
48,41,0.866025
48,47,0.866025
49,48,0.866025
50,9,0.866025
50,11,0.866025
50,17,0.866025
50,19,0.866025
50,41,0.866025
50,43,0.866025
50,49,0.866025
51,50,0.866025
52,11,0.866025
52,13,0.866025
52,19,0.866025
52,21,0.866025
52,43,0.866025
52,45,0.866025
52,51,0.866025
53,52,0.866025
54,13,0.866025
54,15,0.866025
54,21,0.866025
54,23,0.866025
54,45,0.866025
54,47,0.866025
54,53,0.866025
55,48,0.866025
55,54,0.866025
56,17,0.866025
56,23,0.866025
56,25,0.866025
56,31,0.866025
56,49,0.866025
56,55,0.866025
57,32,0.866025
57,34,0.866025
57,56,0.866025
58,17,0.866025
58,19,0.866025
58,25,0.866025
58,27,0.866025
58,49,0.866025
58,51,0.866025
58,57,0.866025
59,34,0.866025
59,36,0.866025
59,58,0.866025
60,19,0.866025
60,21,0.866025
60,27,0.866025
60,29,0.866025
60,51,0.866025
60,53,0.866025
60,59,0.866025
61,36,0.866025
61,38,0.866025
61,60,0.866025
62,21,0.866025
62,23,0.866025
62,29,0.866025
62,31,0.866025
62,53,0.866025
62,55,0.866025
62,61,0.866025
63,32,0.866025
63,38,0.866025
63,56,0.866025
63,62,0.866025
64,33,0.866025
64,39,0.866025
64,57,0.866025
64,63,0.866025
65,64,0.866025
66,33,0.866025
66,35,0.866025
66,57,0.866025
66,59,0.866025
66,65,0.866025
67,66,0.866025
68,35,0.866025
68,37,0.866025
68,59,0.866025
68,61,0.866025
68,67,0.866025
69,68,0.866025
70,37,0.866025
70,39,0.866025
70,61,0.866025
70,63,0.866025
70,69,0.866025
71,64,0.866025
71,70,0.866025
72,33,0.866025
72,39,0.866025
72,41,0.866025
72,47,0.866025
72,65,0.866025
72,71,0.866025
73,72,0.866025
74,33,0.866025
74,35,0.866025
74,41,0.866025
74,43,0.866025
74,65,0.866025
74,67,0.866025
74,73,0.866025
75,74,0.866025
76,35,0.866025
76,37,0.866025
76,43,0.866025
76,45,0.866025
76,67,0.866025
76,69,0.866025
76,75,0.866025
77,76,0.866025
78,37,0.866025
78,39,0.866025
78,45,0.866025
78,47,0.866025
78,69,0.866025
78,71,0.866025
78,77,0.866025
79,72,0.866025
79,78,0.866025
80,41,0.866025
80,47,0.866025
80,49,0.866025
80,55,0.866025
80,73,0.866025
80,79,0.866025
81,80,0.866025
82,41,0.866025
82,43,0.866025
82,49,0.866025
82,51,0.866025
82,73,0.866025
82,75,0.866025
82,81,0.866025
83,82,0.866025
84,43,0.866025
84,45,0.866025
84,51,0.866025
84,53,0.866025
84,75,0.866025
84,77,0.866025
84,83,0.866025
85,84,0.866025
86,45,0.866025
86,47,0.866025
86,53,0.866025
86,55,0.866025
86,77,0.866025
86,79,0.866025
86,85,0.866025
87,80,0.866025
87,86,0.866025
88,49,0.866025
88,55,0.866025
88,57,0.866025
88,63,0.866025
88,81,0.866025
88,87,0.866025
89,64,0.866025
89,66,0.866025
89,88,0.866025
90,49,0.866025
90,51,0.866025
90,57,0.866025
90,59,0.866025
90,81,0.866025
90,83,0.866025
90,89,0.866025
91,66,0.866025
91,68,0.866025
91,90,0.866025
92,51,0.866025
92,53,0.866025
92,59,0.866025
92,61,0.866025
92,83,0.866025
92,85,0.866025
92,91,0.866025
93,68,0.866025
93,70,0.866025
93,92,0.866025
94,53,0.866025
94,55,0.866025
94,61,0.866025
94,63,0.866025
94,85,0.866025
94,87,0.866025
