Label_1,Label_2,Distance
236,235,0.433013
237,138,0.433013
237,144,0.433013
237,233,0.433013
238,234,0.433013
239,138,0.433013
239,235,0.433013
240,87,0.433013
240,110,0.433013
240,205,0.433013
241,118,0.433013
241,119,0.433013
242,213,0.433013
242,215,0.433013
243,237,0.433013
243,238,0.433013
244,240,0.433013
244,241,0.433013
244,242,0.433013
244,243,0.433013
245,146,0.433013
245,152,0.433013
245,241,0.433013
246,242,0.433013
247,146,0.433013
247,243,0.433013
248,95,0.433013
248,118,0.433013
248,213,0.433013
249,126,0.433013
249,127,0.433013
250,221,0.433013
250,223,0.433013
251,245,0.433013
251,246,0.433013
252,248,0.433013
252,249,0.433013
252,250,0.433013
252,251,0.433013
253,128,0.433013
253,154,0.433013
253,227,0.433013
253,249,0.433013
254,227,0.433013
254,250,0.433013
255,154,0.433013
255,251,0.433013
256,158,0.433013
256,231,0.433013
257,134,0.433013
257,135,0.433013
260,256,0.433013
260,257,0.433013
260,258,0.433013
260,259,0.433013
261,257,0.433013
262,258,0.433013
263,259,0.433013
264,134,0.433013
264,239,0.433013
265,142,0.433013
265,143,0.433013
267,261,0.433013
267,262,0.433013
268,264,0.433013
268,265,0.433013
268,266,0.433013
268,267,0.433013
269,265,0.433013
270,266,0.433013
271,267,0.433013
272,142,0.433013
272,247,0.433013
273,150,0.433013
273,151,0.433013
275,269,0.433013
275,270,0.433013
276,272,0.433013
276,273,0.433013
276,274,0.433013
276,275,0.433013
277,273,0.433013
278,274,0.433013
279,275,0.433013
280,150,0.433013
280,255,0.433013
281,158,0.433013
281,159,0.433013
283,277,0.433013
283,278,0.433013
284,280,0.433013
284,281,0.433013
284,282,0.433013
284,283,0.433013
285,259,0.433013
285,281,0.433013
286,259,0.433013
286,282,0.433013
287,283,0.433013
288,135,0.433013
288,190,0.433013
288,285,0.433013
289,166,0.433013
289,167,0.433013
290,261,0.433013
290,263,0.433013
292,288,0.433013
292,289,0.433013
292,290,0.433013
292,291,0.433013
293,289,0.433013
294,290,0.433013
295,291,0.433013
296,143,0.433013
296,166,0.433013
296,261,0.433013
297,174,0.433013
297,175,0.433013
298,269,0.433013
298,271,0.433013
299,293,0.433013
299,294,0.433013
300,296,0.433013
300,297,0.433013
300,298,0.433013
300,299,0.433013
301,297,0.433013
302,298,0.433013
303,299,0.433013
304,151,0.433013
304,174,0.433013
304,269,0.433013
305,182,0.433013
305,183,0.433013
306,277,0.433013
306,279,0.433013
307,301,0.433013
307,302,0.433013
308,304,0.433013
308,305,0.433013
308,306,0.433013
308,307,0.433013
309,305,0.433013
310,306,0.433013
311,307,0.433013
312,159,0.433013
312,182,0.433013
312,277,0.433013
313,190,0.433013
313,191,0.433013
314,285,0.433013
314,287,0.433013
315,309,0.433013
315,310,0.433013
316,312,0.433013
316,313,0.433013
316,314,0.433013
316,315,0.433013
317,291,0.433013
317,313,0.433013
318,291,0.433013
318,314,0.433013
319,315,0.433013
320,167,0.433013
320,222,0.433013
320,317,0.433013
321,198,0.433013
321,199,0.433013
322,293,0.433013
322,295,0.433013
324,320,0.433013
324,321,0.433013
324,322,0.433013
324,323,0.433013
325,321,0.433013
326,322,0.433013
327,323,0.433013
328,175,0.433013
328,198,0.433013
328,293,0.433013
329,206,0.433013
329,207,0.433013
330,301,0.433013
330,303,0.433013
331,325,0.433013
331,326,0.433013
332,328,0.433013
332,329,0.433013
332,330,0.433013
332,331,0.433013
333,329,0.433013
334,330,0.433013
335,331,0.433013
336,183,0.433013
336,206,0.433013
336,301,0.433013
337,214,0.433013
337,215,0.433013
338,309,0.433013
338,311,0.433013
339,333,0.433013
339,334,0.433013
340,336,0.433013
340,337,0.433013
340,338,0.433013
340,339,0.433013
341,337,0.433013
342,338,0.433013
343,339,0.433013
344,191,0.433013
344,214,0.433013
344,309,0.433013
345,222,0.433013
345,223,0.433013
346,317,0.433013
346,319,0.433013
347,341,0.433013
347,342,0.433013
348,344,0.433013
348,345,0.433013
348,346,0.433013
348,347,0.433013
349,323,0.433013
349,345,0.433013
350,323,0.433013
350,346,0.433013
351,347,0.433013
352,199,0.433013
352,254,0.433013
352,349,0.433013
353,230,0.433013
353,231,0.433013
354,325,0.433013
354,327,0.433013
356,352,0.433013
356,353,0.433013
356,354,0.433013
356,355,0.433013
357,258,0.433013
357,264,0.433013
357,353,0.433013
358,354,0.433013
359,258,0.433013
359,355,0.433013
360,207,0.433013
360,230,0.433013
360,325,0.433013
361,238,0.433013
361,239,0.433013
362,333,0.433013
362,335,0.433013
363,357,0.433013
363,358,0.433013
364,360,0.433013
364,361,0.433013
364,362,0.433013
364,363,0.433013
365,266,0.433013
365,272,0.433013
365,361,0.433013
366,362,0.433013
367,266,0.433013
367,363,0.433013
368,215,0.433013
368,238,0.433013
368,333,0.433013
369,246,0.433013
369,247,0.433013
370,341,0.433013
370,343,0.433013
371,365,0.433013
371,366,0.433013
372,368,0.433013
372,369,0.433013
372,370,0.433013
372,371,0.433013
373,274,0.433013
373,280,0.433013
373,369,0.433013
374,370,0.433013
375,274,0.433013
375,371,0.433013
376,223,0.433013
376,246,0.433013
376,341,0.433013
377,254,0.433013
377,255,0.433013
378,349,0.433013
378,351,0.433013
379,373,0.433013
379,374,0.433013
380,376,0.433013
380,377,0.433013
380,378,0.433013
380,379,0.433013
381,256,0.433013
381,282,0.433013
381,355,0.433013
381,377,0.433013
382,355,0.433013
382,378,0.433013
383,282,0.433013
383,379,0.433013
384,286,0.433013
384,359,0.433013
385,262,0.433013
385,263,0.433013
388,384,0.433013
388,385,0.433013
388,386,0.433013
388,387,0.433013
389,385,0.433013
390,1,0.433013
390,8,0.433013
390,386,0.433013
391,1,0.433013
391,32,0.433013
391,387,0.433013
392,262,0.433013
392,367,0.433013
393,270,0.433013
393,271,0.433013
395,389,0.433013
395,390,0.433013
396,392,0.433013
396,393,0.433013
396,394,0.433013
396,395,0.433013
397,393,0.433013
398,9,0.433013
398,16,0.433013
398,394,0.433013
399,9,0.433013
399,40,0.433013
399,395,0.433013
400,270,0.433013
400,375,0.433013
401,278,0.433013
401,279,0.433013
403,397,0.433013
403,398,0.433013
404,400,0.433013
404,401,0.433013
404,402,0.433013
404,403,0.433013
405,401,0.433013
406,17,0.433013
406,24,0.433013
406,402,0.433013
407,17,0.433013
407,48,0.433013
407,403,0.433013
408,278,0.433013
408,383,0.433013
409,286,0.433013
409,287,0.433013
411,405,0.433013
411,406,0.433013
412,408,0.433013
412,409,0.433013
412,410,0.433013
412,411,0.433013
413,387,0.433013
413,409,0.433013
414,0,0.433013
414,25,0.433013
414,387,0.433013
414,410,0.433013
415,25,0.433013
415,56,0.433013
415,411,0.433013
416,263,0.433013
416,318,0.433013
416,413,0.433013
417,294,0.433013
417,295,0.433013
418,389,0.433013
418,391,0.433013
420,416,0.433013
420,417,0.433013
420,418,0.433013
420,419,0.433013
421,417,0.433013
422,33,0.433013
422,40,0.433013
422,418,0.433013
423,33,0.433013
423,64,0.433013
423,419,0.433013
424,271,0.433013
424,294,0.433013
424,389,0.433013
425,302,0.433013
425,303,0.433013
426,397,0.433013
426,399,0.433013
427,421,0.433013
427,422,0.433013
428,424,0.433013
428,425,0.433013
428,426,0.433013
428,427,0.433013
429,425,0.433013
430,41,0.433013
430,48,0.433013
430,426,0.433013
431,41,0.433013
431,72,0.433013
431,427,0.433013
432,279,0.433013
432,302,0.433013
432,397,0.433013
433,310,0.433013
433,311,0.433013
434,405,0.433013
434,407,0.433013
435,429,0.433013
435,430,0.433013
436,432,0.433013
436,433,0.433013
436,434,0.433013
436,435,0.433013
437,433,0.433013
438,49,0.433013
438,56,0.433013
438,434,0.433013
439,49,0.433013
439,80,0.433013
439,435,0.433013
440,287,0.433013
440,310,0.433013
440,405,0.433013
441,318,0.433013
441,319,0.433013
442,413,0.433013
442,415,0.433013
443,437,0.433013
443,438,0.433013
444,440,0.433013
444,441,0.433013
444,442,0.433013
444,443,0.433013
445,419,0.433013
445,441,0.433013
446,32,0.433013
446,57,0.433013
446,419,0.433013
446,442,0.433013
447,57,0.433013
447,88,0.433013
447,443,0.433013
448,295,0.433013
448,350,0.433013
448,445,0.433013
449,326,0.433013
449,327,0.433013
450,421,0.433013
450,423,0.433013
452,448,0.433013
452,449,0.433013
452,450,0.433013
452,451,0.433013
453,449,0.433013
454,65,0.433013
454,72,0.433013
454,450,0.433013
455,65,0.433013
455,96,0.433013
455,451,0.433013
456,303,0.433013
456,326,0.433013
456,421,0.433013
457,334,0.433013
457,335,0.433013
458,429,0.433013
458,431,0.433013
459,453,0.433013
459,454,0.433013
460,456,0.433013
460,457,0.433013
460,458,0.433013
460,459,0.433013
461,457,0.433013
462,73,0.433013
462,80,0.433013
462,458,0.433013
463,73,0.433013
463,104,0.433013
463,459,0.433013
464,311,0.433013
464,334,0.433013
464,429,0.433013
465,342,0.433013
465,343,0.433013
466,437,0.433013
466,439,0.433013
467,461,0.433013
467,462,0.433013
468,464,0.433013
468,465,0.433013
468,466,0.433013
468,467,0.433013
469,465,0.433013
470,81,0.433013
470,88,0.433013
470,466,0.433013
471,81,0.433013
471,112,0.433013
471,467,0.433013
472,319,0.433013
472,342,0.433013
472,437,0.433013
473,350,0.433013
473,351,0.433013
474,445,0.433013
474,447,0.433013
475,469,0.433013
475,470,0.433013
476,472,0.433013
476,473,0.433013
476,474,0.433013
476,475,0.433013
477,451,0.433013
477,473,0.433013
478,64,0.433013
478,89,0.433013
478,451,0.433013
478,474,0.433013
479,89,0.433013
479,120,0.433013
479,475,0.433013
480,327,0.433013
480,382,0.433013
480,477,0.433013
481,358,0.433013
481,359,0.433013
482,453,0.433013
482,455,0.433013
484,480,0.433013
484,481,0.433013
484,482,0.433013
484,483,0.433013
485,386,0.433013
485,392,0.433013
485,481,0.433013
486,97,0.433013
486,104,0.433013
486,482,0.433013
487,0,0.433013
487,97,0.433013
487,386,0.433013
487,483,0.433013
488,335,0.433013
488,358,0.433013
488,453,0.433013
489,366,0.433013
489,367,0.433013
490,461,0.433013
490,463,0.433013
491,485,0.433013
491,486,0.433013
492,488,0.433013
492,489,0.433013
492,490,0.433013
492,491,0.433013
493,394,0.433013
493,400,0.433013
493,489,0.433013
494,105,0.433013
494,112,0.433013
494,490,0.433013
495,8,0.433013
495,105,0.433013
495,394,0.433013
495,491,0.433013
496,343,0.433013
496,366,0.433013
496,461,0.433013
497,374,0.433013
497,375,0.433013
498,469,0.433013
498,471,0.433013
499,493,0.433013
499,494,0.433013
500,496,0.433013
500,497,0.433013
500,498,0.433013
500,499,0.433013
501,402,0.433013
501,408,0.433013
501,497,0.433013
502,113,0.433013
502,120,0.433013
502,498,0.433013
503,16,0.433013
503,113,0.433013
503,402,0.433013
503,499,0.433013
504,351,0.433013
504,374,0.433013
504,469,0.433013
505,382,0.433013
505,383,0.433013
506,477,0.433013
506,479,0.433013
507,501,0.433013
507,502,0.433013
508,504,0.433013
508,505,0.433013
508,506,0.433013
508,507,0.433013
509,384,0.433013
509,410,0.433013
509,483,0.433013
509,505,0.433013
510,96,0.433013
510,121,0.433013
510,483,0.433013
510,506,0.433013
511,24,0.433013
511,121,0.433013
511,410,0.433013
511,507,0.433013
