Label_1,Label_2,Distance
0,1,3.75474
0,2,3.75474
0,3,3.75474
0,4,5.31
0,5,8.39585
0,6,8.39585
0,7,6.5034
0,9,8.39585
0,10,8.39585
0,12,5.31
0,13,3.75474
0,14,3.75474
0,15,6.5034
0,16,5.31
0,17,8.39585
0,18,6.5034
0,19,8.39585
0,20,7.50947
0,28,7.50947
0,29,8.39585
0,30,6.5034
0,33,8.39585
0,35,8.39585
0,45,8.39585
0,48,5.31
0,49,3.75474
0,50,6.5034
0,51,3.75474
0,52,7.50947
0,53,8.39585
0,55,6.5034
0,57,8.39585
0,60,7.50947
0,61,3.75474
0,62,6.5034
0,63,6.5034
0,64,5.31
0,65,6.5034
0,66,8.39585
0,67,8.39585
0,68,7.50947
0,76,7.50947
0,77,6.5034
0,78,8.39585
0,80,7.50947
0,112,7.50947
0,113,6.5034
0,115,8.39585
0,125,6.5034
0,130,8.39585
0,131,8.39585
0,142,8.39585
0,179,8.39585
0,192,5.31
0,193,6.5034
0,194,3.75474
0,195,3.75474
0,196,7.50947
0,198,8.39585
0,199,6.5034
0,202,8.39585
0,204,7.50947
0,205,6.5034
0,206,3.75474
0,207,6.5034
0,208,7.50947
0,210,6.5034
0,211,8.39585
0,222,6.5034
0,227,8.39585
0,240,7.50947
0,241,6.5034
0,242,6.5034
0,243,3.75474
0,247,6.5034
0,253,6.5034
0,254,6.5034
0,255,6.5034
1,0,3.75474
1,2,3.75474
1,3,3.75474
1,4,3.75474
1,5,5.31
1,6,6.5034
1,7,3.75474
1,8,8.39585
1,11,8.39585
1,12,8.39585
1,13,5.31
1,14,6.5034
1,15,8.39585
1,16,3.75474
1,17,5.31
1,18,3.75474
1,19,6.5034
1,20,3.75474
1,21,7.50947
1,22,6.5034
1,23,6.5034
1,24,8.39585
1,28,8.39585
1,29,7.50947
1,30,6.5034
1,32,8.39585
1,34,8.39585
1,36,8.39585
1,48,8.39585
1,49,5.31
1,50,8.39585
1,51,6.5034
1,52,8.39585
1,53,7.50947
1,55,6.5034
1,61,7.50947
1,64,6.5034
1,65,5.31
1,66,8.39585
1,67,8.39585
1,68,6.5034
1,69,7.50947
1,71,8.39585
1,77,7.50947
1,80,6.5034
1,81,7.50947
1,82,8.39585
1,84,6.5034
1,113,7.50947
1,130,8.39585
1,131,8.39585
1,135,8.39585
1,146,8.39585
1,192,6.5034
1,193,5.31
1,194,3.75474
1,195,3.75474
1,196,6.5034
1,197,7.50947
1,198,6.5034
1,199,3.75474
1,203,8.39585
1,205,7.50947
1,206,6.5034
1,207,8.39585
1,208,6.5034
1,209,7.50947
1,210,3.75474
1,211,6.5034
1,212,6.5034
1,214,6.5034
1,215,6.5034
1,222,6.5034
1,226,8.39585
1,241,7.50947
1,242,8.39585
1,243,6.5034
1,247,6.5034
2,0,3.75474
2,1,3.75474
2,3,3.75474
2,4,3.75474
2,5,6.5034
2,6,5.31
2,7,3.75474
2,8,8.39585
2,11,8.39585
2,12,8.39585
2,13,6.5034
2,14,5.31
2,15,8.39585
2,16,6.5034
2,17,8.39585
2,18,5.31
2,19,8.39585
2,20,6.5034
2,22,7.50947
2,23,8.39585
2,30,7.50947
2,33,8.39585
2,35,8.39585
2,39,8.39585
2,48,6.5034
2,49,3.75474
2,50,5.31
2,51,3.75474
2,52,6.5034
2,53,6.5034
2,54,7.50947
2,55,3.75474
2,59,8.39585
2,61,6.5034
2,62,7.50947
2,63,8.39585
2,64,3.75474
2,65,3.75474
2,66,5.31
2,67,6.5034
2,68,3.75474
2,69,6.5034
2,70,7.50947
2,71,6.5034
2,72,8.39585
2,76,8.39585
2,77,6.5034
2,78,7.50947
2,80,6.5034
2,81,8.39585
2,82,7.50947
2,84,6.5034
2,97,8.39585
2,112,6.5034
2,113,3.75474
2,114,7.50947
2,115,6.5034
2,116,6.5034
2,117,6.5034
2,119,6.5034
2,125,6.5034
2,128,8.39585
2,129,8.39585
2,132,8.39585
2,177,8.39585
2,192,8.39585
2,193,8.39585
2,194,5.31
2,195,6.5034
2,196,8.39585
2,198,7.50947
2,199,6.5034
2,206,7.50947
2,210,7.50947
2,241,8.39585
2,242,7.50947
2,243,6.5034
2,247,6.5034
3,0,3.75474
3,1,3.75474
3,2,3.75474
3,4,6.5034
3,5,8.39585
3,6,8.39585
3,7,5.31
3,9,8.39585
3,10,8.39585
3,12,6.5034
3,13,3.75474
3,14,3.75474
3,15,5.31
3,16,3.75474
3,17,6.5034
3,18,3.75474
3,19,5.31
3,20,6.5034
3,22,8.39585
3,23,7.50947
3,26,8.39585
3,28,6.5034
3,29,6.5034
3,30,3.75474
3,31,7.50947
3,32,8.39585
3,34,8.39585
3,46,8.39585
3,48,8.39585
3,49,6.5034
3,50,8.39585
3,51,5.31
3,55,7.50947
3,61,6.5034
3,62,8.39585
3,63,7.50947
3,64,3.75474
3,65,3.75474
3,66,6.5034
3,67,5.31
3,68,6.5034
3,69,8.39585
3,71,7.50947
3,73,8.39585
3,76,6.5034
3,77,3.75474
3,78,6.5034
3,79,7.50947
3,80,3.75474
3,81,6.5034
3,82,6.5034
3,83,7.50947
3,84,6.5034
3,92,6.5034
3,93,6.5034
3,94,6.5034
3,96,8.39585
3,112,8.39585
3,113,6.5034
3,115,7.50947
3,125,6.5034
3,128,8.39585
3,129,8.39585
3,141,8.39585
3,144,8.39585
3,192,8.39585
3,193,8.39585
3,194,6.5034
3,195,5.31
3,199,7.50947
3,205,8.39585
3,206,6.5034
3,207,7.50947
3,208,8.39585
3,210,6.5034
3,211,7.50947
3,222,6.5034
3,243,7.50947
4,0,5.31
4,1,3.75474
4,2,3.75474
4,3,6.5034
4,5,3.75474
4,6,3.75474
